,logFC,AveExpr,t,P.Value,adj.P.Val,B
CD80,0.5322248135100125,-2.628587468863541,2.8974474926133755,0.003932970737664803,0.005256390989702441,-3.402111020854516
RCOR2,0.6458048908501737,-2.4491230560555586,2.8956750148505748,0.003954864260479513,0.005284978944000204,-3.423426048275461
BBX,0.23320901368922708,4.00639886935339,2.893611940174507,0.003980486990657204,0.005318204088089902,-4.274757186838302
F8A1,0.2742463495895384,4.7610646803710575,2.8900124731835066,0.004025553503976431,0.0053770478404996805,-4.338185896101647
IGHV3-43,0.8008498303752809,-4.322248973128035,2.889874800312467,0.004027286403240301,0.005378678387845354,-3.275286177069442
RP11-532F6.3,0.4503438149537051,-2.698843038013374,2.8895639119693155,0.004031202078500889,0.005383565667626005,-3.418170663762088
RP11-254F7.3,0.4082697554624355,1.438333447054325,2.889274144059644,0.004034854860622448,0.0053877587028834184,-3.853511415981975
AP001505.10,0.34183128449880035,-0.1383823894681067,2.8889223427666075,0.004039293679423323,0.005393342984674384,-3.6526468944606627
RP13-392I16.1,0.651079433658162,-2.1903185486075887,2.8888475033945187,0.004040238531348418,0.005394261640958034,-3.466372109368149
ALDH9A1,0.2371109470166255,6.6143695062918,2.8884355545171574,0.004045443016273517,0.005400523718985107,-4.296188552884987
CDKN2D,0.22728456479731785,1.560047537180316,2.888211880837446,0.004048271424039106,0.005403956064515911,-3.8755653172285793
PTPN5,0.5829920095555048,-4.231270248400639,2.888124998793027,0.004049370553953523,0.005405079742274282,-3.2880113948966354
ASB7,0.1538243452317234,3.17333681734698,2.8878622943214234,0.004052695636521918,0.0054088305556249505,-4.16507092599793
FUS,0.1650554577647272,6.835028162782785,2.881084850439624,0.004139342596570827,0.0055209635204024315,-4.303621775919628
SLC44A5,0.9783306411433911,-0.8754799878544015,2.8801380918639463,0.0041515798456207955,0.00553693367396327,-3.6065353629030277
AFF3,0.6021815774293751,2.262596695142296,2.8771467813818257,0.004190460451646392,0.005587724009010804,-4.02660527461859
FCRLA,0.7041938605369515,-2.4148773027175325,2.8768577172536633,0.004194235166627245,0.005591692345097881,-3.479901588433604
RP11-196G18.24,0.41293855712977456,-0.9484844975138275,2.87442927587004,0.004226069116534294,0.005633060205278275,-3.616270232090831
FABP4,0.7002243670994533,1.374507778383206,2.874388130403928,0.004226610373019955,0.005633424144214882,-3.885952593016115
NLRX1,0.18868387795111818,3.7016956596920996,2.8741759931469897,0.004229401977156318,0.00563642955115572,-4.290873385608625
LINC00857,0.5336509179569802,0.6026643764858866,2.872195021396424,0.004255551513949973,0.005670199102169085,-3.785147182068348
SKP2,0.2952726588003425,3.7052276863846374,2.8717123612659727,0.004261945044377696,0.005677997574821741,-4.298352190172305
PCDHB13,0.5410257924643395,-0.33903863597094136,2.871558975536414,0.004263978688848473,0.005680346594055847,-3.681246889254237
SATB2,0.307412948518758,2.8236439364288612,2.871487457666666,0.004264927200813282,0.00568124982550145,-4.146722822699303
CD9,0.3402242786599299,4.894435119860862,2.871421479940938,0.004265802406345333,0.005682055298101917,-4.39430379128103
LEKR1,0.2979542315003194,-1.7805128305315223,2.8704127709900225,0.0042792034578113085,0.005698821268430088,-3.5555691793965325
SYNDIG1,0.692285694856297,-4.312301372650771,2.8681231894213717,0.004309763572973109,0.005737700578293244,-3.3376030316090155
ZNF486,0.48132537188883484,-0.9752699293894049,2.8678020336175596,0.004314066027826935,0.005743064510518421,-3.632645490160117
P4HA1,0.40419071481079527,5.258175832427798,2.867388716402988,0.004319608897969863,0.005750078950694704,-4.40750513917403
GTF2H2C,0.22298159614769153,3.409478436644548,2.867294076471453,0.004320878996005788,0.005751405130433459,-4.26457527937765
ZNF2,0.12925406215760482,1.3394358996397104,2.8664690703158535,0.004331965235250585,0.005765284662823267,-3.9030086018449275
HIST1H2BD,0.3907461778995618,3.811331843349294,2.8643399300194643,0.00436069575074881,0.0058021978367423024,-4.333791885823419
SDHA,0.21063485421997363,7.419032473847966,2.863735276874881,0.004368886442551666,0.005812727857146373,-4.313239554639886
RP4-594I10.3,0.6632778482918846,-3.6305669329650607,2.862508185789486,0.004385551757930807,0.005834161614632679,-3.412046608060672
RP11-223I10.1,0.44424350956735004,1.4268020463960172,2.862141744475718,0.004390539650367586,0.0058400572689468275,-3.928518435827124
MLX,0.15190259371223025,5.789216019815931,2.8619521213330126,0.00439312276999722,0.005843123142185523,-4.411204619307348
NCF2,0.40857017476912194,2.331539719284151,2.857749454855216,0.004450728957128359,0.005917494479114194,-4.093885180811797
YTHDF3-AS1,0.3387801333663926,-0.3146254556432463,2.857545593622735,0.004453540677510269,0.005920483248923867,-3.723185867709489
RP3-395M20.9,0.46576855279825935,-3.716757245155946,2.8560967255813354,0.004473570497469728,0.005946357898763161,-3.4225702042149724
CDS1,0.7310206043135992,0.14395899481445545,2.8556509892515214,0.004479749011090259,0.005954193676745267,-3.7771877605451545
GMEB2,0.1353943990288098,3.877853458639624,2.854434534464897,0.004496650219312259,0.005975901326007047,-4.3703230039435566
RCN1,0.31685757014822613,6.153931305132886,2.851826931403905,0.004533075209977785,0.006023165599744634,-4.424474479520843
PDLIM7,0.2760047215262835,3.7628844890001516,2.85126348491419,0.004540981001879676,0.006033288460430088,-4.364054564672864
PAK6,0.7126639386686109,-2.4971386619407836,2.8511807471255,0.0045421429610362375,0.006034450541504466,-3.5446968705060167
RMST,0.7027964233438384,-4.368690984464148,2.8505008089655233,0.004551702165327402,0.0060467310722400695,-3.382264627045757
NKX6-2,0.8589690767322984,-3.3896710954950406,2.8504823212521613,0.004551962337913048,0.0060467310722400695,-3.466835429825853
EMP2,0.25755758255120664,5.8787261520717875,2.850348929224959,0.004553839928305029,0.006048842652048476,-4.440564864590044
PPP1R16A,0.274885987769923,6.198833109932793,2.849953878568565,0.004559404684139945,0.006055851298361554,-4.427543786476597
PLRG1,0.14166726600756174,4.844458064554587,2.8497148492948314,0.004562774693663682,0.006059560979514279,-4.454378413823058
ZNF480,0.18432420552332784,3.0563138510033547,2.8468610800412626,0.004603184390667192,0.006111681001149442,-4.259489450958386
SGPL1,0.18380449022024425,5.633771874663913,2.846010732073845,0.004615288130982542,0.006126589344901171,-4.460917527035357
KIAA1257,0.511554664370141,-3.39499937789006,2.8457092753555515,0.004619585962358754,0.006131906968806226,-3.4797233970545314
RP11-739L10.1,0.3963393087209437,-3.376970492635581,2.843797895358305,0.004646920978950485,0.006167800892372158,-3.4866490567235235
EPS15L1,0.15199736799318275,3.944337107305846,2.8427212215825532,0.004662383305079185,0.006187932799783768,-4.41134555961854
C19orf73,0.31802447660772165,-0.32582478483492766,2.8419128921845718,0.004674022577958554,0.006202988512881556,-3.7658827114732043
REPIN1,0.16490339153646705,6.657326273153799,2.839698594061973,0.004706041913276654,0.006244298332462541,-4.431112818315931
GAS5,0.3221596227735084,6.055962263493607,2.839125843449422,0.004714356397657478,0.006254935402400507,-4.464610456579081
TACC1,0.30420052244066564,5.2842313825723375,2.838918686200854,0.004717366933357603,0.006258139066530427,-4.4873147175844235
LINC00674,0.24370455356703968,-1.574401780154591,2.838253122646282,0.004727051127289107,0.006270590211990975,-3.6640189332795643
TMEM191A,0.4213074688722874,1.1324055819900856,2.8377678998489753,0.004734122670370207,0.006279574235555478,-3.9531499984422056
EBPL,0.2891489268895979,5.2348653258905316,2.837154209050812,0.0047430802372345525,0.006290661418453985,-4.492597112719654
CKMT1A,0.9318172088487553,-3.0022297333329777,2.8371036517366623,0.00474381886864386,0.006291243777112269,-3.538524379525218
ZNF66,0.5493572304016694,-3.5303130688379327,2.836855306578889,0.004747448654302182,0.006295262585157443,-3.492593205907293
CHMP1A,0.1621653944077801,5.6521178535629515,2.8331677789623275,0.004801642667842234,0.006365116192419241,-4.496330063027541
SLC26A9,0.70773501729649,-3.8775264941145537,2.832289485578976,0.004814633096842943,0.006381933665698475,-3.475182145088364
CD46,0.21732849365858709,7.2805375440969975,2.8317802844548314,0.0048221790541315614,0.006391532669060027,-4.41274033302178
PIK3CG,0.4293033330702569,-0.8745966732227437,2.8307811592713032,0.004837016501249818,0.006410389801599566,-3.745225029395823
EHD1,0.16364911624403344,5.029057919520243,2.8302599948157305,0.004844772454585807,0.006420263478053235,-4.511677693199324
DCLRE1A,0.18582690947382474,3.121527829126585,2.8301800782112116,0.0048459627685959236,0.006421435711597487,-4.318097980813871
CMTR1,0.14173905949631305,5.1967020779478155,2.8297463940465977,0.004852426886012336,0.006429595728150722,-4.513457147979584
MLEC,0.20811293335964365,7.528896269239803,2.829288603562858,0.0048592588002304305,0.006438242025059281,-4.401800520024049
CTA-963H5.5,0.3268579878151061,-1.8480843764057522,2.828625561099694,0.004869169305377881,0.006450559033736069,-3.666595893953866
RP4-583P15.14,0.5607966535774604,3.696386027873961,2.828490300440594,0.004871193299602092,0.006452833356767123,-4.41841554557627
VPREB3,0.4680748472307321,-1.751932116821641,2.8242767200220826,0.004934627476378334,0.00653439133007844,-3.687284414047338
PGF,0.35254527670938374,2.1370611619234845,2.824247785084758,0.004935065662084732,0.006534559582698627,-4.152567710414786
ABHD3,0.233014050037486,4.715163772759676,2.823580545001925,0.0049451800289951895,0.006547126585286558,-4.523581543479068
RHPN2,0.2810099338528751,4.556868901622591,2.823115043713403,0.004952247468644479,0.006555656976171687,-4.5179443037758436
FAM127B,0.33841750479542876,3.8705442262586005,2.8220446794420733,0.004968532967397527,0.006576800776091906,-4.45996268565932
BBS7,0.26964467651311796,1.3780998224628354,2.821992038463957,0.004969335147245504,0.006577448077741198,-4.03340313219314
FAM185BP,0.40198931140756855,-3.70518847648597,2.8213928400396737,0.004978474433095248,0.006589129656455952,-3.520354494702323
STX17-AS1,0.33842891341827297,-1.4013329383062274,2.8208886710999557,0.0049861760885166195,0.006598907144745719,-3.7273242103083235
FUNDC2,0.2143670710810035,5.196611396643925,2.8194463842488187,0.005008268095843684,0.00662730940127299,-4.542125435260415
STX3,0.26667329599770273,3.444810601058534,2.818784118274886,0.00501844196409895,0.0066395172643760785,-4.406329470544299
KNG1,0.6275478402457679,10.142145703217825,2.818671154383432,0.0050201792091476,0.006641397324875726,-4.223569631363035
RP11-51J9.5,0.3430346202164598,-1.4845015907741281,2.818320825913441,0.0050255702973063905,0.006647622907263972,-3.727276212300537
CTD-2630F21.1,0.2854411489140176,-0.8499659055404313,2.8183036594018023,0.005025834601935181,0.006647622907263972,-3.7820838905156924
AC019097.7,0.47296679968402167,-3.7363301654759007,2.8179024844641356,0.005032014892901618,0.006654959309590875,-3.5273243735501785
CCDC64,0.4789684791027793,2.5862281913780056,2.8170988028823483,0.005044416729653246,0.006670520970402765,-4.254536583078034
CEP295,0.17344525808149758,2.6711330981840704,2.814255115723628,0.0050885213421808856,0.006727995829387795,-4.278318533990383
CYP51A1P2,0.4839051407863795,-3.5266209597910883,2.8128981672797715,0.005109690129029119,0.006754284207942512,-3.559417858614035
TFEB,0.26380686276701937,3.242065972055829,2.812823810186882,0.005110852425315054,0.00675539543668295,-4.388030696721527
NCK2,0.3750514843064736,3.413930958616419,2.812107236568949,0.005122065677689087,0.00676936480169292,-4.419697238560696
AC016700.5,0.3903213859914566,-0.07939976667372454,2.8107142054340355,0.005143928277030156,0.006797403145996248,-3.87814882112167
SQRDL,0.20087132591259227,5.65421578659597,2.810153571019282,0.005152750870249897,0.006808633314115041,-4.560260770287532
PRSS35,0.5584963140773989,-1.9944446394816686,2.809256468933024,0.005166896928611282,0.006826466389357915,-3.7070932122253777
RARA,0.18730365928079618,5.437528531580401,2.809142719813464,0.005168693107364144,0.006828409946783817,-4.568134252911105
PPT2,0.252739616800953,3.5308446294136866,2.808404753494259,0.005180359869473082,0.006842962159656801,-4.449077112713146
ITGA3,0.45263738684857513,2.833413104062274,2.807542312515412,0.00519402473929901,0.006860219539333197,-4.327396883332357
FCGR1C,0.666701037822155,-2.6454170123204706,2.806711352776765,0.005207221702508571,0.006877147545606962,-3.654926627121275
LRWD1,0.17683730989418134,3.8517545811513134,2.806142843435318,0.005216268035945721,0.006888661818345571,-4.501659148158579
SUFU,0.14381992869248927,3.4663407812907634,2.8060484322131494,0.005217771720978651,0.006890214363767031,-4.44516795498937
TSC22D1,0.29844970966329143,6.384156707580696,2.8022637736093037,0.005278374353280628,0.006968489316861714,-4.550765589674214
CD101,0.3265957985373358,-0.9343589603188969,2.802080191753184,0.005281330149815718,0.006971953308395947,-3.819497815325863
KREMEN1,0.3247090485818416,2.568524171189508,2.801879278754701,0.005284566708617164,0.006975787479170782,-4.293358685862848
GUCA2A,0.745303676157782,-4.279915402413429,2.801854199185131,0.005284970847952094,0.006975882523852302,-3.52487430737363
PCDHB12,0.45031788236071235,-1.5888714682141345,2.801620182176979,0.005288743214710194,0.00698042315959016,-3.764367389324884
HCK,0.3723146820827017,2.222816877680142,2.7977877675667298,0.005350870066179439,0.007061534652841141,-4.2411829225172735
TRADD,0.1895301068345856,3.7935009360037593,2.797667940963229,0.005352823176706169,0.0070636683325182,-4.517366978356192
CEACAM1,0.3441969614178726,5.55661753709191,2.7976202172228324,0.005353601228337625,0.007064251215604394,-4.597504320596009
FKBP7,0.22415746921107238,1.9481743977161283,2.797368754257049,0.005357702581884583,0.007069218955102518,-4.193934201204289
ZNF714,0.5119479044536287,-1.0408890038185432,2.7957327916791006,0.005384454645045953,0.007103178249475544,-3.82771874044494
SLMAP,0.16212088678785008,4.234923655807955,2.795001905132205,0.005396445514367485,0.007118549499953542,-4.573766753693204
NID1,0.28606830724933907,6.6709972130003266,2.7931482637947815,0.005426964736630579,0.007158358372382845,-4.559489719380517
VEZF1,0.14582122151546972,4.271513235708942,2.789646979744393,0.005485038316622958,0.0072317802739505326,-4.5915921501242645
AMMECR1,0.19365032084567213,2.543084180136458,2.7892055017050903,0.00549240064067188,0.007241032619172148,-4.323528186819043
RP11-307C19.2,0.5671199681730017,-4.121434715081978,2.789125809138846,0.005493730589467602,0.00724233138153327,-3.573407134268016
ZNF835,0.5115448539002756,-1.9883100209861004,2.7883432026028108,0.005506806612021181,0.0072586581694666025,-3.765228309743169
RP11-178L8.7,0.4555456555223616,-3.445984342793093,2.7872259903567906,0.005525522151543728,0.0072824135133579895,-3.6371347143528334
PRDM12,0.45231331128633556,-3.371851616165673,2.7858517547328456,0.005548622314286952,0.007311940925270978,-3.6474106782162656
SLC37A1,0.2930742176806236,2.7513814825936223,2.7855023317879404,0.005554509849092258,0.007319240250987182,-4.372711786418419
RP11-532F12.5,0.7695400913168191,-2.6293480194499903,2.7837705359361595,0.005583772959088094,0.0073564159741392075,-3.719446591247763
MPV17L,0.4295196963056189,4.177445873336121,2.782708359171262,0.005601790111764601,0.007379690002972584,-4.60241834896061
FAM168A,0.15986676989067128,4.995127283208945,2.780145051349241,0.00564548706151705,0.0074367890587708615,-4.64992449097825
RDH10,0.27019629621311037,5.759509694361412,2.779695076072476,0.005653189580379612,0.0074460015525343645,-4.640882571768324
FYCO1,0.19732613091561557,4.611140901308093,2.7773015237880303,0.005694321620269938,0.007498296990001849,-4.64701800042084
CTD-3105H18.14,0.37516523092782217,-1.2985355094088522,2.7771794306239768,0.0056964269721486915,0.007500599065640961,-3.8565153285686513
IFT74,0.17504229307432428,2.6099938191676206,2.7770815414900802,0.005698115462864016,0.007502351997651263,-4.369272194878032
RP11-216M21.1,0.4297247892210838,-3.265467705867321,2.77699312383568,0.005699640969122383,0.007503890131917344,-3.6810173756918703
RP11-16E12.2,0.614506438345763,-1.4276406668714672,2.776273219633883,0.0057120755317313044,0.007519789544499974,-3.847916367082378
RAD51D,0.1622540957317251,2.80007294439511,2.77607505161012,0.005715502698654341,0.007523829719826833,-4.407702450825191
MKRN2OS,0.6268286086279917,-3.508498479076946,2.7753537894118487,0.0057279920981703316,0.007539325564822427,-3.6641234818000004
IMP4,0.1496970403755098,5.518512321241258,2.7746578894856633,0.005740065720334587,0.007554743722533359,-4.661448401299483
CTD-2587H24.10,0.39299818402692877,-2.297375978491377,2.7745103736755614,0.005742628023772608,0.007557642482818227,-3.7749566476271994
FAM114A1,0.1707488738736327,5.5364655138221135,2.7742483799029016,0.005747181324306509,0.007563160987118397,-4.662169114676993
CLDN1,0.33843545073550274,7.5856927456126675,2.7731424604345283,0.005766437575579443,0.007588026339195229,-4.5525866573094
ATP6V1B1,0.5569458601166808,-2.842873810785819,2.772605122010712,0.005775814752854585,0.007599889566107307,-3.730677278003489
ARHGAP4,0.33326120314500196,4.025011890753138,2.772502559139602,0.00577760616037595,0.007601770480885552,-4.614876045639024
TGFB1,0.37959668683319947,4.193901403153742,2.772103126883689,0.005784587607790768,0.007609905447560912,-4.632963288289721
WDR24,0.18962135120949064,3.921379228047621,2.771965242425628,0.005786999382190005,0.007612221959299598,-4.604355206184925
METTL15P1,0.44162382784849274,-2.262017949674781,2.7709960105973157,0.00580397815976101,0.007634077736063408,-3.787767570713262
ACAT2,0.30928225214580873,5.663236676221908,2.770752806852759,0.005808245610970295,0.007639212384445432,-4.66838039224216
ELOVL4,0.524677178939323,-2.8439848280553064,2.7699070873057594,0.005823107395810983,0.0076582795638207935,-3.737931842420304
THAP10,0.3056149536329792,0.16284994495888985,2.7683256472128517,0.005850990267526603,0.007694468010072083,-4.021023962548744
TOR2A,0.1522667450604973,3.4190075181105146,2.7647447093179243,0.00591457361274721,0.007775650324770259,-4.550721416605489
ILDR2,0.740116885245567,0.7143586483773621,2.7638075499783707,0.005931316678823911,0.007796197772409951,-4.100123288492237
BST2,0.456736568529859,6.4330116823296875,2.7631318869431833,0.005943414482541867,0.0078116104115661346,-4.655437741761871
SHROOM4,0.3137708355336809,1.1985847503705138,2.7625725162431145,0.005953446934523584,0.007824306737112747,-4.17008069358249
ZNF813,0.5098476101224801,0.5600902220538461,2.761363760978976,0.0059751785578619964,0.007851884830806202,-4.087141430570399
CAND1,0.13358716361816647,5.5715995558837115,2.7598129143215315,0.006003165476999591,0.007886194928285115,-4.700701660922165
FAM135B,0.695989973719048,-2.679689082918287,2.7579386481167507,0.006037146975747308,0.007929347628767475,-3.7852990435414675
REG4,0.5475672675005714,-3.241262617938347,2.756149751728343,0.0060697427034940715,0.007971661205695722,-3.7398691407883726
NFATC3,0.20512841321280995,4.223956102634296,2.7526560242402622,0.006133861329189696,0.008051339884817899,-4.688612667051615
LINC01285,0.4434773146930797,-3.4651703248193315,2.751920243709149,0.006147442491748931,0.008068662333096038,-3.7316029134475546
CDC42EP5,0.3074759476149031,0.12646038191086947,2.7511778388101145,0.006161173454083369,0.008085673960017059,-4.063559671674474
ZNF826P,0.5998548822520896,-1.126349433666048,2.748728284369086,0.006206675295908775,0.008144370938396352,-3.9486348448265933
AC009133.21,0.7367703813027999,-4.208728657009756,2.747391253607109,0.006231639225537102,0.008176617645652261,-3.6794819425849052
RP11-142E9.1,0.3968587717887413,-1.6329237279854523,2.747197693968791,0.006235260714684739,0.008180858370222612,-3.9090983848624234
TMCC1-AS1,0.3148862584071793,-0.5509949782245539,2.7470219411570227,0.0062385506854603515,0.00818466362962857,-4.004822885528618
NPLOC4,0.14284141587357801,6.587920769608072,2.7452617848684997,0.006271586161255299,0.00822697671256293,-4.695160137366809
PDS5B,0.15357693598048927,3.7893446333413605,2.7450436597442103,0.00627569102199868,0.008231847272985152,-4.660591556551331
AC241585.2,0.31380502071047456,1.605392515841038,2.7421434983625637,0.006330499711881145,0.008302184542531357,-4.287752172106344
NOTCH2NL,0.27166623488084074,3.6881740235715257,2.741302345455476,0.006346476882792354,0.008322098643272012,-4.656570926257961
RP11-351J23.2,0.5109126309717311,-1.911101550333898,2.740914804714825,0.0063538502175132785,0.008331247104409502,-3.901250781226709
WNT10A,0.5526836978140812,-2.911599080590127,2.74082429491134,0.0063555733669738825,0.008332986292936667,-3.810690431308128
ZFP91,0.16457646691091643,5.289425639577333,2.7369350701102855,0.006430017157458269,0.008427435279756383,-4.767549628540227
SURF6,0.1362338002318726,4.639293477430835,2.736690125172628,0.006434731894329345,0.00843308835496064,-4.758700956409497
TAF5,0.15095929262868557,1.7556110466824424,2.7366264971859775,0.006435957125728766,0.008434167811298514,-4.327084346214027
MS4A7,0.3718907408653642,2.8673544097411914,2.7352625102744867,0.006462272975450768,0.008468125736423289,-4.531224694032588
YIPF4,0.12899272234630121,5.239604815870621,2.7347235786414434,0.00647269749596973,0.008480727729747489,-4.773885681350331
MAP1B,0.34619329389057363,3.003393725996207,2.73297676400534,0.006506590405047772,0.008524603473097022,-4.562821159849291
KLF5,0.5822042646777512,1.482772273530165,2.7326868751178583,0.006512230496793665,0.00853146064896191,-4.293888388749146
PKNOX1,0.11026474866018354,3.306360781556239,2.730112034309944,0.006562520643326629,0.00859519961784667,-4.625319440561581
SEPT5,0.39963878550641985,2.2677716312941705,2.7295613297632357,0.006573322025930995,0.008608809784288126,-4.435144218672992
BTBD8,0.4538888251210085,-3.659226076554388,2.723906384324623,0.006685168139107421,0.008751470108805358,-3.7900912349215186
MGAT5B,0.5067101774080958,-3.5497582911620023,2.7235566365521517,0.006692141637405161,0.008760053026514216,-3.8005793193278508
ALDH16A1,0.22251579377436137,4.802432913812439,2.7228639123872713,0.0067059729872943705,0.008777064289408842,-4.801713801020453
ANAPC16,0.12035408788514257,5.961550714995242,2.722274289042311,0.006717766065620958,0.008791403867919309,-4.789035526615718
WNK1,0.17985982363843345,6.28963642311859,2.718952559081629,0.006784554215222892,0.008877701836790632,-4.782550951332654
PAGE2B,0.87324074742912,-4.180170988672931,2.7181960761756163,0.006799847825506553,0.008897159474153635,-3.760382116026494
LDHB,0.3373076994149784,4.088037708446607,2.717296233724954,0.00681808016102404,0.008920459579018745,-4.771076021885177
CABLES2,0.22302565483624281,2.5954216399446914,2.717038589248454,0.00682330858393625,0.008926744125352751,-4.529165138686854
C22orf29,0.1733540274441614,3.4725156912147046,2.715744327370516,0.006849627975069711,0.008960618895072511,-4.691999861266967
FAM228B,0.2777093494953805,0.8950480661101833,2.715605258320865,0.006852461443241426,0.008963767295241634,-4.2542103661134
AIFM3,0.3818390440097299,0.12065723175227325,2.7122339616136815,0.00692147408147476,0.009051788302192675,-4.167726254480514
ONECUT2,0.38467992972093246,5.343378176968574,2.710229380051366,0.006962805475970594,0.009104706973715005,-4.838738350210768
SH3BP5,0.34044372918779464,3.7059084843348864,2.7095971121174713,0.006975887924245856,0.009121245973537678,-4.744369688823758
ALG12,0.21549648928281773,4.50733807604046,2.706913693298951,0.007031658150239738,0.009192450898138006,-4.832087256014371
UBAC1,0.13064530441283395,4.408904787365468,2.7063887286006474,0.007042615491405005,0.00920620235053086,-4.827397111429484
CDC25B,0.25766294978184145,5.110281985311826,2.7044146768559822,0.007083956734374718,0.009259667867318409,-4.855491115683843
RP11-33O4.1,0.2964197358629701,-0.5961030263448418,2.7038552891294416,0.007095711293455289,0.009273878300960886,-4.116436697624689
RP4-794H19.1,0.3224326571697036,-1.3766299646517197,2.7034703410805974,0.0071038105068383555,0.009283886010523676,-4.048706907685836
BRSK1,0.3616152556104877,-0.6602679940239532,2.701650322595883,0.007142216100620685,0.009332759087848143,-4.116308524816305
TMEM176B,0.37023209154096115,9.42814041158122,2.701220050521796,0.007151322880752689,0.0093424914140977,-4.6003558543856276
MPV17,0.1807316173693474,4.251701981603345,2.698836489446895,0.007201961004003308,0.009408059893461966,-4.835721904738923
LETM2,0.3714642942084643,-1.4479912479257309,2.698764238468944,0.007203500985446229,0.009409486360925874,-4.0550800869632795
PLXNA1,0.2800571625223385,3.7362511769803084,2.6960381726013334,0.007261822316487769,0.009482719106764029,-4.7848276752258965
RILPL2,0.18578671290295468,2.990669257116853,2.6939591909253586,0.0073065852621187945,0.00954057881630594,-4.6648852763794055
BEX4,0.35741955388748425,1.9585357040305713,2.692576320053978,0.007336497491241028,0.009577255069210972,-4.479268785527479
ICOSLG,0.5944122184530417,1.37388524337946,2.6916651902666127,0.007356265890660866,0.009602464418990066,-4.386806974266082
FBLL1,0.7710438463985612,-1.8214098722508505,2.6898766697272687,0.007395210123325492,0.00965150054186325,-4.0457933694597585
CCND2,0.32048995055765284,2.317854350676264,2.6885803409220896,0.007423552955800649,0.00968728690467108,-4.553735884582281
PSTK,0.1985381043789296,1.6809091135540606,2.6880121491909197,0.007436006633543425,0.009702935345695362,-4.444843372718518
NUBP2,0.15309734167308076,5.477234601266594,2.687773287008429,0.007441247645950313,0.009709170920537642,-4.896384849866037
PLEKHG6,0.46903910539667515,1.9387975708769059,2.6840557682286956,0.007523245325882951,0.009814330532889416,-4.498463147178919
PKD2L1,0.5071755395855497,-1.7673273184399854,2.6838709534881673,0.007527342928555301,0.009819066115672752,-4.066530718595047
RP11-226L15.5,0.19741835558977705,2.214683049085651,2.6830736537963378,0.0075450432029722314,0.009840321807751228,-4.549643754523637
ATP6V0A2,0.12934406442120272,3.370607504226109,2.680075312578548,0.007611942785455002,0.009923875501111819,-4.769906677429669
AC253572.1,0.5027131076997418,-1.7103656691661138,2.679373276891388,0.0076276836076039824,0.009943162786153576,-4.08348399149327
DDX56,0.14133526396075968,5.814062619111521,2.678982911315598,0.007636448917714006,0.009953971117653278,-4.91011345116427
TMED6,0.5294292131082927,0.48065063881724673,2.677258226008715,0.007675283683923195,0.010003970659888225,-4.3027010656963345
ASAP2,0.4796324434805306,1.8499224943371164,2.676898601700305,0.007683403687106096,0.01001393283526462,-4.502254417295462
ZC2HC1A,0.36663470761217143,0.3704464973689752,2.676449765316961,0.007693548855305836,0.01002591093925597,-4.291525962718561
CTD-2574D22.6,0.6759578998222442,-4.084815707281096,2.6759784767109296,0.00770421447708409,0.010039187036989524,-3.880584295301174
DCUN1D1,0.15051908895092225,4.801247056970182,2.675679047617175,0.0077109976900032705,0.010047402722447961,-4.927360377757207
ERBB2IP,0.16279685840845026,5.596416406795582,2.674998792147995,0.0077264280329824644,0.010066883869524238,-4.9274379102169
RP11-822E23.8,0.6182437835480705,-1.5366606564872647,2.6748023385729707,0.007730889383121255,0.010072071814012512,-4.1108223928353596
TMPPE,0.25123020169690824,-0.7682653428527593,2.673646815547476,0.007757177559303725,0.010105067312414324,-4.180575073225526
EDA2R,0.5687157721173511,-0.9729975311283013,2.672133487104854,0.0077917273276907496,0.010148815445797757,-4.16639212000096
GTF3C4,0.14646766279680312,3.7194157458514447,2.6708869215739095,0.007820290627695398,0.010185387824227114,-4.849065587281851
ADPRHL1,0.37646290276208727,0.6113096670765819,2.6708196577307937,0.007821834556656028,0.010186766986634004,-4.335957184758252
CHMP2B,0.14409297926288112,4.5458034038448725,2.670340329902507,0.007832844658324928,0.010200473484548516,-4.931230314914431
CTC-360G5.8,0.7089742629844693,-5.166242907238402,2.665717282379491,0.007939752579698154,0.010337773444386605,-3.815279442271093
SKIDA1,0.4389451781349505,1.3278776815582507,2.665621953226562,0.00794197079293443,0.01034002061517492,-4.4486380156539305
EFR3A,0.22089526154669237,5.7970207294003915,2.6655300942609075,0.007944108785105281,0.010342163070325806,-4.946206131922733
DCLK1,0.46950523522486964,-1.1838167356072782,2.6647721669036204,0.00796176907858978,0.010364511959688925,-4.167561699182988
ARHGEF37,0.43800798535660657,2.139664151155463,2.6635336394530564,0.007990703639221766,0.010401533841622233,-4.587751424813485
RP4-673M15.1,0.3124305590581862,-1.656909592626263,2.662450653943656,0.008016081785950983,0.01043327543845377,-4.132747973348874
CHST2,0.2810371061111496,1.3481870880688152,2.6624194130678744,0.008016814942259542,0.010433583110191918,-4.460122880952612
RP11-307C12.12,0.46877371789134326,0.11626879760015481,2.6620747834089595,0.008024906658388984,0.010443467039230674,-4.300099303636813
SERINC5,0.2508259739966494,6.192524224891783,2.660447297186475,0.008063218347687329,0.01049267502828234,-4.9427323737773
RASAL2,0.2481444485352542,3.379430655421491,2.65985846397849,0.008077120135684363,0.010510114256228156,-4.824680951011624
